insurance_id,patient_id,primary_insured_name,primary_insured_birthdate,primary_insured_SSN,primary_insured_relationship,member_number,group_number
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,933fbeb5-031f-482b-aca8-914fd49f79fd,Howard Schmidt,1963-03-17,429693755,self,HRAV49622685,983331
60446808-1305-419c-a9e9-5d25d324967c,bd1dd391-13b0-4088-abd6-b10497718e4e,Joshua Allen,2005-04-07,718253140,spouse,EGKA72757493,784085
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,5492f820-5b9e-43f2-b97c-714ff32fdae3,Deborah Berg,1984-09-04,760330948,self,MVAC28663789,766930
586c81e7-58f4-4ae6-adf0-6805c9565d1f,90d4b8b4-f9b2-400c-a3f6-0855202c0411,Cindy Armstrong,1911-11-07,417736870,parent,ZLZQ5574558,301310
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,aa55fc45-4b6a-471a-b241-f020f3c3e3e9,Elizabeth Kelley,1952-08-19,442432064,self,ZYNQ9918600,445405
586c81e7-58f4-4ae6-adf0-6805c9565d1f,f8cc07ee-2c07-4146-b5f7-b1d457117d8e,Annette Jackson,1954-09-09,372171869,guardian,SZRM76562405,990656
586c81e7-58f4-4ae6-adf0-6805c9565d1f,33fdecea-35a7-4260-a2d6-5ba3e3fa1006,Ashley Santiago,1992-05-21,852219720,spouse,JNKD46681886,688949
60446808-1305-419c-a9e9-5d25d324967c,e7ef9eef-aa61-4590-95f5-260bdaed6b98,Paula Pierce,1957-07-23,279077775,self,TFMK43912957,496018
52ba883d-e52a-4653-96d2-3836efa86d81,278c4a4d-2385-4fc7-9d2e-d6bafa8c7521,Mindy Christian,1986-01-18,414786268,self,HGXR23078728,750900
ca982581-7bcc-4c1c-b9cd-f050d631b828,14289d4c-309f-4bd0-a7b7-e4b79e492fb5,Kara White,1953-09-27,288632104,self,XUKW74649019,509207
52ba883d-e52a-4653-96d2-3836efa86d81,0825114f-c731-4aa8-968e-a37235f7a058,Ronald Price,1936-03-01,927692092,spouse,GAYT45438037,727163
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,ae059a89-7677-4593-9f9b-c26e81927857,Jocelyn Casey,1980-07-07,109047481,parent,IMHT21423983,934272
ca982581-7bcc-4c1c-b9cd-f050d631b828,98de6a63-747d-4ebc-abb7-040b2bd320fb,Steven Fry,2002-11-08,713148870,self,RTGL92343710,902843
ca982581-7bcc-4c1c-b9cd-f050d631b828,155951e6-4d0a-49dd-97fb-2eb8b886e214,Jason Lamb,1950-07-07,929780720,self,RINO96614000,93716
0605e25f-6487-4bae-a837-f29a3a085137,70378bd2-2254-4ff0-bf60-5d36ed202b34,Sonia Banks,1993-01-23,173015934,spouse,KEDE45701331,783381
0605e25f-6487-4bae-a837-f29a3a085137,d7384338-a35e-48e0-9a37-599fd0e18300,Angel Dunn,2007-04-28,181347865,spouse,YUPN81242998,830152
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,1c930793-6a7c-44f5-a219-bc41f2b2263a,Jason Jones,2000-06-25,752324311,guardian,WFCC11073413,661756
60446808-1305-419c-a9e9-5d25d324967c,a8037f5c-27c0-4332-8f2a-c43d11d98c79,Debra Patterson,1981-03-09,268302546,self,AMWA31965130,117811
52ba883d-e52a-4653-96d2-3836efa86d81,926e230d-a458-431c-9110-85c843caea59,Shawn Small,1981-06-27,834769085,self,LWDR60594331,593626
0605e25f-6487-4bae-a837-f29a3a085137,f9e25525-896f-48e9-95d4-276c51f88d05,Dennis Hughes,1961-05-09,118470624,self,UEMG49300756,662636
60446808-1305-419c-a9e9-5d25d324967c,f0a0e0f8-01fa-4b2f-9107-895c182fc9f6,Elijah Gonzalez,1982-12-16,631883204,self,HYNO84801600,906179
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,8fd826c3-25e5-416c-a2d1-ac8e7af90cfa,Pamela Ramirez,2001-08-30,203233310,self,LKCV83645126,276129
60446808-1305-419c-a9e9-5d25d324967c,c42754c5-5e97-44cd-9667-158af75187ee,Nicole Robles,1985-11-20,301236515,spouse,XVFE45510826,982379
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,31d4d53f-c04c-44a8-a5a7-42c1c3088f8d,Joel Powell,1913-07-16,781020618,spouse,LCPY21470428,217991
586c81e7-58f4-4ae6-adf0-6805c9565d1f,5aef1d7e-c9eb-4d3d-9988-2af441b86328,Connie Thomas,1994-08-21,782122857,self,AQUT86615341,809777
586c81e7-58f4-4ae6-adf0-6805c9565d1f,a3900bca-59c0-48d2-b882-eca980d8d2d9,Katherine Williams,1922-10-15,102762484,spouse,RVIJ44671490,975175
52ba883d-e52a-4653-96d2-3836efa86d81,dd8110a6-49a5-4d18-bcae-87d04413b04c,Melissa Figueroa,1934-06-26,280835956,self,SUZC49934516,695708
60446808-1305-419c-a9e9-5d25d324967c,b4e0bcd5-f770-4f8e-aada-83be9649fbd4,Sophia Robles,1942-04-09,427421401,spouse,LOIJ92289494,556948
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,13883f4a-8aff-4c50-bdff-8b5f9c5bb715,Michael Smith,1955-01-02,609411657,spouse,WXHB33072028,645129
60446808-1305-419c-a9e9-5d25d324967c,a979845b-bf7a-4d0a-ba8e-f8218e8928d3,Danielle Moore,1970-02-05,191861132,parent,MFFJ37086248,659687
0605e25f-6487-4bae-a837-f29a3a085137,5ab23867-1ade-46bf-b301-54b83edeb052,Tara Lopez,2006-04-28,315773410,parent,UVHG22213200,101942
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,854dfd7d-3f87-4d5b-abde-c3a49289b9fe,Brandon Turner,1963-05-21,123529301,self,XFOZ29225189,418353
0605e25f-6487-4bae-a837-f29a3a085137,6d22940b-135f-4849-85e2-5aace838f362,Eric Gallagher,1909-08-18,568742244,spouse,DWCE60255856,407071
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,0727bc7e-4f9c-4668-9b6c-ba08c1b3c49d,Laura Mckenzie,2005-10-07,606033608,self,TDZO34418812,470551
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,003a6fbe-b985-420e-bec7-5eb7fb7cab20,Kayla Clements,1963-01-11,726162066,spouse,YIZO88108983,978826
ca982581-7bcc-4c1c-b9cd-f050d631b828,99b6a9d6-250e-48d9-8ef4-41866c1cf9b5,Sara Cuevas,1984-01-10,404863100,parent,RMGC33138557,266929
0605e25f-6487-4bae-a837-f29a3a085137,5affe755-63f2-4a1f-a699-0dd410e20248,Teresa Morrison,1940-01-31,806237107,self,XCHZ66579240,689227
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,ec4b8e6c-40b1-46af-b575-9b0afb519bf3,Alyssa Montoya,1963-06-09,901305964,self,FHHE14750883,396160
ca982581-7bcc-4c1c-b9cd-f050d631b828,c6c2b766-e1e8-403a-b10b-3c9615a22284,Cindy Harmon,1919-03-15,665391105,parent,ODCU98523966,105892
52ba883d-e52a-4653-96d2-3836efa86d81,a0879b43-c551-481a-aae1-e5a6327df84e,Jill Phillips,1940-01-31,169836256,self,UKOC8717012,646292
0605e25f-6487-4bae-a837-f29a3a085137,b4e96d54-66cb-4da1-9074-144a131642e4,Michael Lee,2000-01-12,761418067,spouse,YOHW67668376,878829
586c81e7-58f4-4ae6-adf0-6805c9565d1f,2f5266d7-3cd1-4819-bc47-a72765185948,Gabriel Rhodes,1966-12-03,729393247,self,TUEY99219581,53428
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,e2dd5168-f950-4703-bbbd-45fba55bb303,Luis Hinton,1975-04-26,905244571,parent,RFBF15722640,670334
ca982581-7bcc-4c1c-b9cd-f050d631b828,bc83f5dd-4333-46df-b488-abd82cde6df2,Lisa Sanchez,1999-05-04,944526352,self,JRKB44794474,11329
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,0ac20de9-d7f1-472d-bad8-1d905a1f7301,Peter Moore,1994-09-04,433735439,parent,GZQY41334217,807689
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,2a013074-ab53-4109-93b6-01e9957d375c,Matthew Hunt,1945-02-06,258479669,spouse,AVBS84316163,322915
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,03a11b55-7e95-4af4-b514-d3e2a606b36d,Todd Holmes,1911-04-17,837474655,spouse,XFIO92470121,26986
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,921302b7-d056-49b8-ae4f-9fbae350256d,Kristopher Flores,1909-02-04,636724691,parent,VJPF16243029,904408
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,e8bf84fa-5b68-4732-a23a-14f4dde6bbe7,Nancy Cox,1965-10-02,925919964,self,VDMD80472423,262021
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,63c7749c-408d-4f08-8a6a-f2b5a7b460fd,Kathleen Farrell,1990-08-23,415483606,self,LGRJ73084293,54241
60446808-1305-419c-a9e9-5d25d324967c,bf2180f2-1767-4a38-a2bd-cb87efa5b741,Kathryn Martin,1960-10-03,538819323,parent,MOZC22931044,141121
60446808-1305-419c-a9e9-5d25d324967c,feada9cb-ecf8-4b87-b965-25708e9e4b86,Jason Joyce,1988-08-02,335834486,parent,ZIQG27452215,292600
0605e25f-6487-4bae-a837-f29a3a085137,46ce317b-535e-43e9-86a7-3b18d6de4400,Rebecca Salas,1961-08-16,917459438,self,NBBG56029184,415452
0605e25f-6487-4bae-a837-f29a3a085137,52615094-94d0-4f0b-91db-8652f2b1a974,Kaitlyn Bolton,1968-01-15,677314528,spouse,EFRN58839456,674497
586c81e7-58f4-4ae6-adf0-6805c9565d1f,f92641d5-2d84-4c4f-99cb-6253583c4393,Laura Galvan,1993-10-15,369564284,self,TMYQ62712459,898752
52ba883d-e52a-4653-96d2-3836efa86d81,d56c4249-07cf-4813-86ae-4f1f2cd8c2de,Timothy Vargas,1971-05-04,297696209,self,CULT2413720,859141
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,bfe3dab3-4862-435a-a88e-404e6fedd885,Julie Tate,2009-09-09,189198456,spouse,XVUL58655849,247948
52ba883d-e52a-4653-96d2-3836efa86d81,ecc451ef-2e7a-43fd-8b53-c4937d81c8f5,Dennis Brown,1954-11-17,202370087,parent,GGZD46694094,64447
60446808-1305-419c-a9e9-5d25d324967c,408746f6-a993-43f3-ba64-f8a332eac622,Bobby Diaz,1955-08-24,471034559,parent,QESL58577379,704623
60446808-1305-419c-a9e9-5d25d324967c,533a9fe2-a1eb-4ab5-8071-7354f59db57c,Raymond Cook,2001-09-02,895786728,self,NYEG67749605,968975
0605e25f-6487-4bae-a837-f29a3a085137,b9204583-1ea9-446e-bda0-55ab3dba9008,Denise Gamble,1981-11-23,196743903,self,YJWF86987692,115175
ca982581-7bcc-4c1c-b9cd-f050d631b828,0dec1080-21a7-4521-b082-b72759a2a4f0,Morgan Sanchez,1981-05-21,751017101,spouse,EZRD43818342,331010
ca982581-7bcc-4c1c-b9cd-f050d631b828,ed547731-1d25-47c9-8026-ab002fdd5d9e,Pamela Burns,1949-01-07,108072899,self,LEMY12217031,60695
0605e25f-6487-4bae-a837-f29a3a085137,a7b10f3f-b5a5-48e6-89f7-833edd7c13e3,Michelle Roberts,1963-12-22,697987796,parent,WKJE16384030,986872
586c81e7-58f4-4ae6-adf0-6805c9565d1f,77585942-dc71-44e2-91e4-f90368a1c8a5,Paul Boyd,1939-05-12,855297860,guardian,KSSX88581282,184809
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,0b0be09c-984f-4a7f-8ff2-69ca28ac937a,Robert Watkins,1918-01-29,123424033,spouse,QFHB5804140,801018
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,258e3660-65eb-4f8c-a31d-e40fde851162,Cassandra Sanders,1981-11-27,410530946,self,BWTM1784997,847903
60446808-1305-419c-a9e9-5d25d324967c,64634013-bb03-4811-98e9-c8244084783e,Ronald Martin,1993-09-18,150514413,guardian,KEDM44094493,753731
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,a8bf796f-0f02-4a25-830a-63a2fceae208,David Evans,1968-07-22,798099541,parent,KOKV67407192,741111
586c81e7-58f4-4ae6-adf0-6805c9565d1f,a9d64bbf-dab2-4ef0-9584-a17ba5691149,Sean Norris,1979-02-26,531189008,self,HCLM47673528,934413
0605e25f-6487-4bae-a837-f29a3a085137,dc103fa4-8904-434e-967c-6107b15bea13,Daniel Barry,1921-04-25,415845241,guardian,LWGN74794112,738770
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,c8eef3e8-72c9-4f90-9769-33ee462653eb,Alexandra Kirby,1996-07-22,608807487,parent,MFNS59946015,497125
586c81e7-58f4-4ae6-adf0-6805c9565d1f,0b84a24c-8984-465f-8d40-db94cc95dbc2,Adrian Gonzalez,1941-01-23,394771016,guardian,NTYS3058568,879430
ca982581-7bcc-4c1c-b9cd-f050d631b828,16f08034-0d82-4853-9cfa-a0855d8c190e,Karen Wood,1943-11-09,783438549,guardian,BLWJ80065541,368075
60446808-1305-419c-a9e9-5d25d324967c,640e6096-9ce3-41b4-a264-4f003519712f,Adam Moore,1938-03-14,741767892,self,MLHE32678805,511287
0605e25f-6487-4bae-a837-f29a3a085137,9eab9192-0bbc-4844-aeb8-95ca249ac8ad,Daniel Thompson,1944-06-18,274260262,spouse,PLSU80261498,878985
60446808-1305-419c-a9e9-5d25d324967c,4d109ad3-74a8-4501-95ba-fd14ccabc47d,Lauren Garcia,1921-01-28,291815078,parent,MJTV49377673,71445
52ba883d-e52a-4653-96d2-3836efa86d81,f57ba931-7d39-4e1b-8de2-f4402d7802c2,Anthony Rivera,1946-10-21,821135922,self,UJFA51600451,545123
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,6471addd-afee-406f-ba96-b7a3b4a45e2c,Joshua White,2005-08-21,837352768,self,DQBE47223636,950624
52ba883d-e52a-4653-96d2-3836efa86d81,e94fa720-74db-4701-9e37-e2721ac1bdb7,Catherine Martinez,1959-12-13,381252657,self,CNPV77158324,437029
0605e25f-6487-4bae-a837-f29a3a085137,f093f6ce-9f1f-4bf4-91e2-1e22cb02c2c7,Jerry Conway,1943-03-06,716021463,self,ACIJ65803447,248057
ca982581-7bcc-4c1c-b9cd-f050d631b828,a10b7f1a-14ad-417d-834a-5b774c657c93,Kevin Mcmahon,1945-04-07,378839204,self,CFMN19793395,836188
52ba883d-e52a-4653-96d2-3836efa86d81,c05cb1d6-292c-4567-9198-4ee8d871dfad,Scott Coffey,1976-03-07,841433313,self,GKZE2781301,909048
ca982581-7bcc-4c1c-b9cd-f050d631b828,c95d973c-8e72-4325-8d39-7e54958de8f5,Laura Fitzgerald,1936-01-22,196125788,spouse,WNXS98546488,328984
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,6a16a43b-e897-40ed-9351-75bccd2d0cf9,Michael Rodriguez,1999-10-09,892328330,guardian,SUDD88011331,696405
52ba883d-e52a-4653-96d2-3836efa86d81,af9c96b4-4167-493f-bad0-bc0cdb629096,Jose Williams,1954-09-11,709071580,self,HJMV76292830,411701
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,3c907d2e-d5e2-493e-bc4e-4b3179b917b7,Douglas Armstrong,1942-07-02,875264485,self,CFDR85395273,733523
60446808-1305-419c-a9e9-5d25d324967c,e754e2cc-9896-42cd-b5da-07e2ccc83ec7,Melissa Campbell,1944-12-29,418205267,self,YPNH11974179,349203
ca982581-7bcc-4c1c-b9cd-f050d631b828,0d40d6fd-2281-47fd-a13b-4a675bfc0120,Kevin Robinson,1911-07-21,461421651,spouse,DKUC28719208,843278
52ba883d-e52a-4653-96d2-3836efa86d81,0a940c3a-542b-4cd3-b3fd-bea274a69afb,Christina Pierce,1941-06-03,203315433,self,SKPB31484986,270743
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,723294a2-6db3-4052-be1b-7439b3dbf03a,Kristy Tran,1942-06-27,713137845,self,BTVE14338275,904163
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,388c803f-f5cc-457a-a3d2-ff96b2d5bc72,Ana Bowers,2003-03-24,705604934,spouse,RTCD95342488,976272
586c81e7-58f4-4ae6-adf0-6805c9565d1f,bb21fabb-6285-4018-a3a7-42f87919d3d5,Sara Green,2002-12-03,437303140,self,QNUL60239838,487678
ca982581-7bcc-4c1c-b9cd-f050d631b828,ba614482-69a8-4104-92ff-d276c9931224,Sara Carrillo,2000-05-24,669466593,self,WQMI61131424,95758
60446808-1305-419c-a9e9-5d25d324967c,ba86313d-5f25-4e6f-891f-a584b9abb235,Spencer Johnson,1943-06-13,103899040,self,NYYN82515973,604352
52ba883d-e52a-4653-96d2-3836efa86d81,78e1b667-8bbe-4ba6-acd9-7db328048c72,James Allen,1961-10-15,550769380,guardian,IKXW31131058,906798
0605e25f-6487-4bae-a837-f29a3a085137,eb6d5aca-8d65-40df-97d1-f9e4d35c84f8,Zachary Moore,2020-10-09,730313077,spouse,UDUQ67680274,234994
60446808-1305-419c-a9e9-5d25d324967c,b75720ca-97cc-41da-9c38-a46ca26b8ede,Paul Ward,1941-11-22,998629154,self,UPVR83812307,810030
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,aa09c3df-4c4e-42d9-828e-37ef4f49b69f,Jennifer Brooks,1969-08-05,721890992,self,KRYO36985868,458247
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,0e973fba-b879-4eab-8a89-7125c4582913,Amanda Jackson,1981-08-25,157133144,guardian,DEHK48161915,492084
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,18d7abc7-4bfb-40da-825c-e23a53f74186,Jerry Hernandez,1989-02-06,316368767,spouse,ZKOH80012341,654406
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,63c721a2-b923-46c7-a85c-c7c21d66f7ef,Jasmine Harris,1914-12-09,895316818,guardian,OHTH67657964,387023
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,ad294f79-cac9-4eee-9785-ef42fe3afc89,Amanda Fox,2010-06-25,586523455,spouse,XCYH13884992,845837
0605e25f-6487-4bae-a837-f29a3a085137,9147f472-7aee-410b-a8db-b77a3c1ee9f5,Timothy Ortega,1951-09-28,582012158,self,HXXF73201442,637624
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,5d39df8f-f61e-4842-8423-332c6a1cc2ce,Theresa Christian,1983-03-23,197258087,spouse,COHO80777121,831939
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,675b480b-3486-49e0-8af5-63078b109571,Deborah Nelson,1972-04-20,720255660,self,DNEK39432025,573530
0605e25f-6487-4bae-a837-f29a3a085137,9e6af926-b27e-4a58-83a9-d91b51d3bd1d,Amanda Smith,1989-04-20,460537444,parent,OBMQ76871683,393273
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,bfb12dd9-b2ae-470f-a6b2-e8b6959baa00,Christopher Meza,1988-03-04,459997337,guardian,ECDU59241237,491022
60446808-1305-419c-a9e9-5d25d324967c,4940d4b0-a689-463e-bdf1-35f6df388025,Jacqueline Salazar,1984-10-10,817818151,self,YQSK14979664,366977
60446808-1305-419c-a9e9-5d25d324967c,da131098-9333-4eef-8162-c53f679b5ac0,Michael Hill,1934-01-14,644203799,parent,DKGM12452023,468193
52ba883d-e52a-4653-96d2-3836efa86d81,3214c95c-ffc5-4b7d-9759-05673a5d0fbf,Mr. Benjamin Mcpherson,1979-03-22,568041959,spouse,PQPK34274571,300346
0605e25f-6487-4bae-a837-f29a3a085137,a0f61cdb-8332-4cf6-9f9a-8ce6fa3bd734,Sean Thompson,1981-01-20,235805906,self,MITD98743936,397079
ca982581-7bcc-4c1c-b9cd-f050d631b828,33844ed0-5f65-45d4-b88e-f4ac1e494e8f,Samantha Morris,1939-06-16,938974004,parent,WISS33543176,973161
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,dc86bb70-1f88-4274-af76-fb06e1bede29,Gwendolyn Hernandez,1993-09-05,666461239,self,SMWW40968658,324109
0605e25f-6487-4bae-a837-f29a3a085137,c0c8aced-640d-47a8-b7fe-f00edfa501ca,Jordan Sims,1910-12-18,768262748,parent,VFSP41229738,421311
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,522eaef0-55c0-4b16-be01-facbab3ca2a1,Kimberly Anderson,1996-03-15,203863580,spouse,WTHR55006193,144794
60446808-1305-419c-a9e9-5d25d324967c,0f81460a-b4cc-4c97-a7e5-b0c72a757d3c,Raymond Hale,1947-01-05,534383839,self,HEBW10775875,694653
60446808-1305-419c-a9e9-5d25d324967c,70709ecd-4503-4bed-a47a-98f12ac94099,Shannon Brock,1989-06-28,750162572,self,UUWH77272507,553082
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,fc6a8d16-cb5f-4c56-b4cc-1248c278a6b7,Patrick Brooks,1952-03-27,101013494,self,MQYP97201277,570630
ca982581-7bcc-4c1c-b9cd-f050d631b828,f1ed85ee-45a4-4ff1-8fb1-916f6066e40e,Randy Gordon,1993-09-04,603173330,self,OOUH57622276,225796
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,6cb8629d-a6b9-40ad-8dc1-0c22924a9877,Matthew Moreno,1991-03-14,632400323,parent,YVCV24158326,257040
ca982581-7bcc-4c1c-b9cd-f050d631b828,db6bc350-94ba-4f0c-9969-26dc248e50aa,Aaron Deleon,1926-02-20,289904998,parent,MZSZ41253947,585702
ca982581-7bcc-4c1c-b9cd-f050d631b828,279fe626-b765-400a-8ede-50ebb1543638,Christopher Phillips,1975-02-26,419306845,self,ZTPD24075627,774212
ca982581-7bcc-4c1c-b9cd-f050d631b828,d23efd9b-9cb1-450a-87f5-2d16cf03480c,Alicia Reed,1921-07-20,424558806,parent,HBQU21703556,484582
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,aed9be58-ca07-4d2c-a244-894a7142e48c,Alexandra Armstrong,1961-07-19,565360075,guardian,PXTJ48570312,475864
586c81e7-58f4-4ae6-adf0-6805c9565d1f,90ff7dac-0c24-4d06-ad55-5dff66e08d43,David Atkins,1914-12-15,571555221,parent,TKHT11778105,145291
586c81e7-58f4-4ae6-adf0-6805c9565d1f,dfdb4ce4-cfb6-4ce9-ab1b-5ad1459e7179,Karen Armstrong,1945-01-13,226293769,parent,MZZG72657848,963172
ca982581-7bcc-4c1c-b9cd-f050d631b828,12b9c9f3-05b3-47d3-b5a0-37ec931ea7e1,Wayne White,2022-01-26,581774735,spouse,NWVF88836003,959139
60446808-1305-419c-a9e9-5d25d324967c,0083a972-5192-4e3f-9a03-ea90db5b8dce,Michael Wright,1923-05-28,616901849,guardian,DNHP92376925,141050
60446808-1305-419c-a9e9-5d25d324967c,6eaab04a-8cbf-42ec-b3c0-1a4c55ca7592,Paul Sherman,1958-09-25,810583100,self,KNQS70626817,6789
52ba883d-e52a-4653-96d2-3836efa86d81,3b0b9d52-f758-404d-ba66-8baca9f0c2f2,Jaime Gonzalez,1916-01-06,388487289,parent,DVUK95116070,216575
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,6dc5155f-5d69-4288-a7ad-0b24189f1cf3,Robert Smith,1951-03-04,904819023,self,LHFO1885876,623197
52ba883d-e52a-4653-96d2-3836efa86d81,ec6186fa-cee3-45d9-9d5a-08c37e5723da,Barbara Lucas,1987-06-19,414093933,self,SADE14885073,958804
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,a824a86c-90a0-4ae8-bb61-37ff72b684a0,William Rogers,1934-10-02,198646611,parent,LKOJ95014663,360008
52ba883d-e52a-4653-96d2-3836efa86d81,a678ebcd-8d09-45b4-a04a-ac1b1820679e,Kevin Austin,2017-05-27,455090008,guardian,VLXV72592059,547523
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,dcea0336-6344-4788-bd43-d73c2c64cb79,Kaitlyn Ramirez,2023-07-15,329431697,parent,NMPJ52187570,165432
586c81e7-58f4-4ae6-adf0-6805c9565d1f,00c09b97-0a94-42e6-a4c1-87e7851cdaca,Jill Delacruz,2007-06-13,103990337,spouse,QZYM28597156,863053
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,5b060abb-ad58-4376-985e-fcaec8bb1f68,David Bowen,2003-10-22,113928958,self,LXBQ60480889,81893
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,dbccabe6-78c9-4734-a861-c21d9041f86f,Dawn Cole,1988-09-14,234855778,self,QRUI14603679,360196
ca982581-7bcc-4c1c-b9cd-f050d631b828,596c3fb8-e1e5-4dbc-a15b-b451b990cc72,Susan Page,1982-09-03,926415564,guardian,MZKJ5333975,982266
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,fda558fb-8c36-4243-a7e8-b7a07bc33b0a,Jamie Flores,1969-07-01,440628967,self,RQAO609244,120458
52ba883d-e52a-4653-96d2-3836efa86d81,f2991831-28ab-4911-a41d-1207d08a89a4,Curtis Morales,1977-02-11,131950817,self,MEMS83608924,909603
52ba883d-e52a-4653-96d2-3836efa86d81,fc466586-e8b4-47ad-9209-3deeda91fad6,Carol Griffin,2013-03-28,315618995,spouse,VTZW34638806,653218
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,f5a04aa8-e1df-4a2b-bd72-36c8737d15f4,Joshua Avila,1932-06-13,590713516,parent,QAZQ44385479,467072
586c81e7-58f4-4ae6-adf0-6805c9565d1f,22cc1ddd-0e43-4192-8d1c-01eddafd067f,Megan Graham,1943-02-22,470957710,self,XPAC9455971,205885
0605e25f-6487-4bae-a837-f29a3a085137,349de91b-092e-4606-9bd8-bda6a4059965,Russell Melton,2015-10-02,620997629,guardian,KQQD72068030,242055
0605e25f-6487-4bae-a837-f29a3a085137,608e2de9-18c9-45d1-8aed-876c701440e0,Isabel Price,1973-08-11,332216464,self,TSLC44013845,605116
0605e25f-6487-4bae-a837-f29a3a085137,1326452b-7423-4f52-9738-1d9f103b8e35,Hayden Long,1950-05-09,630221672,self,LMJJ19949500,18132
586c81e7-58f4-4ae6-adf0-6805c9565d1f,a2be6e4e-7de9-4629-a6eb-f06761b6c5cf,Daniel Lee,1947-08-11,320662339,self,LHQC55740451,330349
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,175be215-9741-484c-ab68-a3c7ffa0ad15,Randall Flores Jr.,1989-10-08,130808053,parent,GGWV33930762,115447
60446808-1305-419c-a9e9-5d25d324967c,3f9fdfb7-7030-4bbb-b1aa-e3025e86d466,Amy Rodriguez,1980-08-18,814287855,parent,FQZC35958469,321819
0605e25f-6487-4bae-a837-f29a3a085137,5158ca28-a224-4edd-b53d-81785c69cb90,Kari Johnston,1944-10-25,670699101,self,IYAT12382118,601876
0605e25f-6487-4bae-a837-f29a3a085137,562c3aa6-f9fb-4384-b2ce-27413b2afdbf,Jordan Jones,1962-06-05,453037547,self,QWLP89939885,286748
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,647a50da-5d96-4dea-bd8b-34346d526eab,Cory Scott,1956-10-18,918868213,self,EXCI50994912,789419
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,e2b5645f-2207-46a3-923c-802f55e672ac,Alicia Hobbs,1957-02-25,809655196,parent,JSJW97914514,160414
5cd4fa35-0187-4a5c-9b0e-dcf9cae12bce,6b14b35f-069c-487c-9c31-b3116fdb8351,Tracey Davis,1963-03-30,878862442,self,OEAZ29566907,522241
0605e25f-6487-4bae-a837-f29a3a085137,87b3a7f9-f7ee-4724-9a57-a5eed9dfa421,Aaron Green,1953-04-02,217912071,self,MCAG29426729,605648
7628e959-fb67-4a01-bdcf-b3d5aaefe72c,24acfebe-2a70-4267-9145-0e7d39c2e533,Tammy King,1987-06-15,957736264,self,AYWX46913228,743568
afe5d47a-ee34-47ba-bbdd-1348baf4c7fa,3608b9ef-93e9-4043-a7fc-e6a266471458,Taylor Cherry,1962-07-01,511404176,self,HNTF87113079,216126
